CC	KO	n_changes	parameter	var_type	variable
5.02471397552	YBR274W	5.0	HXK2	flux	udp_to_utp
0.000175734530541	YBR274W	5.0	PDC1	flux	udp_to_utp
1.33130440196e-06	YBR274W	5.0	PDC5	flux	udp_to_utp
2.28674187837e-06	YBR274W	5.0	PDC6	flux	udp_to_utp
-2.08427158856e-14	YBR274W	5.0	PFK1	flux	udp_to_utp
0.0891907728771	YBR274W	5.0	PFK2	flux	udp_to_utp
0.00714182162516	YBR274W	5.0	PGI1	flux	udp_to_utp
0.0640617116947	YBR274W	5.0	PGK1	flux	udp_to_utp
-2.08427158856e-14	YBR274W	5.0	PGM1	flux	udp_to_utp
0.392653544043	YBR274W	5.0	ADH1	flux	HXT
-6.26369405506e-15	YBR274W	5.0	ADH5	flux	HXT
0.0678109514248	YBR274W	5.0	CDC19	flux	HXT
0.00292385357915	YBR274W	5.0	ENO1	flux	HXT
0.0131416021512	YBR274W	5.0	ENO2	flux	HXT
0.124009805262	YBR274W	5.0	FBA1	flux	HXT
0.000532235441413	YBR274W	5.0	GLK1	flux	HXT
-6.26369405506e-15	YBR274W	5.0	GPD1	flux	HXT
-6.26369405506e-15	YBR274W	5.0	GPD2	flux	HXT
0.00271349421583	YBR274W	5.0	GPM1	flux	HXT
-6.26369405506e-15	YBR274W	5.0	HOR2	flux	HXT
0.0387646232555	YBR274W	5.0	HXK1	flux	HXT
2.30595058323	YBR274W	5.0	HXK2	flux	HXT
0.000542473108539	YBR274W	5.0	PDC1	flux	HXT
4.10974271039e-06	YBR274W	5.0	PDC5	flux	HXT
7.05942186872e-06	YBR274W	5.0	PDC6	flux	HXT
-6.26369405506e-15	YBR274W	5.0	PFK1	flux	HXT
0.391254765076	YBR274W	5.0	PFK2	flux	HXT
0.0254044669241	YBR274W	5.0	PGI1	flux	HXT
0.196472823165	YBR274W	5.0	PGK1	flux	HXT
-6.26369405506e-15	YBR274W	5.0	PGM1	flux	HXT
0.424489754188	YDL025C	7.0	ADH1	flux	ADH_ADH1
-1.7151588376e-14	YDL025C	7.0	ADH5	flux	ADH_ADH1
0.0718833136397	YDL025C	7.0	CDC19	flux	ADH_ADH1
0.00269953117919	YDL025C	7.0	ENO1	flux	ADH_ADH1
0.0147135713675	YDL025C	7.0	ENO2	flux	ADH_ADH1
0.134343010451	YDL025C	7.0	FBA1	flux	ADH_ADH1
0.000498026581861	YDL025C	7.0	GLK1	flux	ADH_ADH1
-1.7151588376e-14	YDL025C	7.0	GPD1	flux	ADH_ADH1
-1.7151588376e-14	YDL025C	7.0	GPD2	flux	ADH_ADH1
0.00281443050807	YDL025C	7.0	GPM1	flux	ADH_ADH1
-1.7151588376e-14	YDL025C	7.0	HOR2	flux	ADH_ADH1
0.024371858981	YDL025C	7.0	HXK1	flux	ADH_ADH1
2.29728555144	YDL025C	7.0	HXK2	flux	ADH_ADH1
0.000611382379154	YDL025C	7.0	PDC1	flux	ADH_ADH1
5.08036043378e-06	YDL025C	7.0	PDC5	flux	ADH_ADH1
8.17306722103e-06	YDL025C	7.0	PDC6	flux	ADH_ADH1
-1.7151588376e-14	YDL025C	7.0	PFK1	flux	ADH_ADH1
0.41703358017	YDL025C	7.0	PFK2	flux	ADH_ADH1
0.0274850304341	YDL025C	7.0	PGI1	flux	ADH_ADH1
0.210966129525	YDL025C	7.0	PGK1	flux	ADH_ADH1
-1.7151588376e-14	YDL025C	7.0	PGM1	flux	ADH_ADH1
	YDL025C	7.0	ADH1	flux	ADH_ADH5
	YDL025C	7.0	ADH5	flux	ADH_ADH5
	YDL025C	7.0	CDC19	flux	ADH_ADH5
	YDL025C	7.0	ENO1	flux	ADH_ADH5
	YDL025C	7.0	ENO2	flux	ADH_ADH5
	YDL025C	7.0	FBA1	flux	ADH_ADH5
	YDL025C	7.0	GLK1	flux	ADH_ADH5
	YDL025C	7.0	GPD1	flux	ADH_ADH5
	YDL025C	7.0	GPD2	flux	ADH_ADH5
	YDL025C	7.0	GPM1	flux	ADH_ADH5
	YDL025C	7.0	HOR2	flux	ADH_ADH5
	YDL025C	7.0	HXK1	flux	ADH_ADH5
	YDL025C	7.0	HXK2	flux	ADH_ADH5
	YDL025C	7.0	PDC1	flux	ADH_ADH5
	YDL025C	7.0	PDC5	flux	ADH_ADH5
	YDL025C	7.0	PDC6	flux	ADH_ADH5
	YDL025C	7.0	PFK1	flux	ADH_ADH5
	YDL025C	7.0	PFK2	flux	ADH_ADH5
	YDL025C	7.0	PGI1	flux	ADH_ADH5
	YDL025C	7.0	PGK1	flux	ADH_ADH5
	YDL025C	7.0	PGM1	flux	ADH_ADH5
-inf	YDL025C	7.0	ADH1	flux	AK
-inf	YDL025C	7.0	ADH5	flux	AK
inf	YDL025C	7.0	CDC19	flux	AK
-inf	YDL025C	7.0	ENO1	flux	AK
-inf	YDL025C	7.0	ENO2	flux	AK
-inf	YDL025C	7.0	FBA1	flux	AK
-inf	YDL025C	7.0	GLK1	flux	AK
-inf	YDL025C	7.0	GPD1	flux	AK
-inf	YDL025C	7.0	GPD2	flux	AK
-inf	YDL025C	7.0	GPM1	flux	AK
-inf	YDL025C	7.0	HOR2	flux	AK
-inf	YDL025C	7.0	HXK1	flux	AK
inf	YDL025C	7.0	HXK2	flux	AK
-inf	YDL025C	7.0	PDC1	flux	AK
-inf	YDL025C	7.0	PDC5	flux	AK
-inf	YDL025C	7.0	PDC6	flux	AK
-inf	YDL025C	7.0	PFK1	flux	AK
inf	YDL025C	7.0	PFK2	flux	AK
-inf	YDL025C	7.0	PGI1	flux	AK
-inf	YDL025C	7.0	PGK1	flux	AK
-inf	YDL025C	7.0	PGM1	flux	AK
0.443319371029	YDL025C	7.0	ADH1	flux	ATPase
-1.98368093737e-14	YDL025C	7.0	ADH5	flux	ATPase
0.0751371586505	YDL025C	7.0	CDC19	flux	ATPase
0.00282348761669	YDL025C	7.0	ENO1	flux	ATPase
0.0153983661336	YDL025C	7.0	ENO2	flux	ATPase
0.14065900309	YDL025C	7.0	FBA1	flux	ATPase
0.000476694773569	YDL025C	7.0	GLK1	flux	ATPase
-1.98368093737e-14	YDL025C	7.0	GPD1	flux	ATPase
-1.98368093737e-14	YDL025C	7.0	GPD2	flux	ATPase
0.00294364524502	YDL025C	7.0	GPM1	flux	ATPase
-1.98368093737e-14	YDL025C	7.0	HOR2	flux	ATPase
0.0233709098774	YDL025C	7.0	HXK1	flux	ATPase
2.19486567136	YDL025C	7.0	HXK2	flux	ATPase
0.000639362556694	YDL025C	7.0	PDC1	flux	ATPase
5.31292043149e-06	YDL025C	7.0	PDC5	flux	ATPase
8.54711076789e-06	YDL025C	7.0	PDC6	flux	ATPase
-1.98368093737e-14	YDL025C	7.0	PFK1	flux	ATPase
0.436395423907	YDL025C	7.0	PFK2	flux	ATPase
0.0288316365204	YDL025C	7.0	PGI1	flux	ATPase
0.220619186597	YDL025C	7.0	PGK1	flux	ATPase
-1.98368093737e-14	YDL025C	7.0	PGM1	flux	ATPase
0.362271443944	YDL025C	7.0	ADH1	flux	ENO_ENO1
-2.74902678005e-15	YDL025C	7.0	ADH5	flux	ENO_ENO1
0.144729842909	YDL025C	7.0	CDC19	flux	ENO_ENO1
0.85487922518	YDL025C	7.0	ENO1	flux	ENO_ENO1
-0.783445193706	YDL025C	7.0	ENO2	flux	ENO_ENO1
0.109850193382	YDL025C	7.0	FBA1	flux	ENO_ENO1
0.000529569555524	YDL025C	7.0	GLK1	flux	ENO_ENO1
-2.74902678005e-15	YDL025C	7.0	GPD1	flux	ENO_ENO1
-2.74902678005e-15	YDL025C	7.0	GPD2	flux	ENO_ENO1
0.00234988478283	YDL025C	7.0	GPM1	flux	ENO_ENO1
-2.74902678005e-15	YDL025C	7.0	HOR2	flux	ENO_ENO1
0.0256573855183	YDL025C	7.0	HXK1	flux	ENO_ENO1
2.44055833022	YDL025C	7.0	HXK2	flux	ENO_ENO1
0.00121079480264	YDL025C	7.0	PDC1	flux	ENO_ENO1
1.00617823113e-05	YDL025C	7.0	PDC5	flux	ENO_ENO1
1.6185802712e-05	YDL025C	7.0	PDC6	flux	ENO_ENO1
-2.74902678005e-15	YDL025C	7.0	PFK1	flux	ENO_ENO1
0.442397522663	YDL025C	7.0	PFK2	flux	ENO_ENO1
0.0288546943015	YDL025C	7.0	PGI1	flux	ENO_ENO1
0.176116333076	YDL025C	7.0	PGK1	flux	ENO_ENO1
-2.74902678005e-15	YDL025C	7.0	PGM1	flux	ENO_ENO1
0.425733518667	YDL025C	7.0	ADH1	flux	ENO_ENO2
-1.20807962072e-14	YDL025C	7.0	ADH5	flux	ENO_ENO2
0.059566800669	YDL025C	7.0	CDC19	flux	ENO_ENO2
-0.152880579862	YDL025C	7.0	ENO1	flux	ENO_ENO2
0.173901394479	YDL025C	7.0	ENO2	flux	ENO_ENO2
0.137867033766	YDL025C	7.0	FBA1	flux	ENO_ENO2
0.00048736189746	YDL025C	7.0	GLK1	flux	ENO_ENO2
-1.20807962072e-14	YDL025C	7.0	GPD1	flux	ENO_ENO2
-1.20807962072e-14	YDL025C	7.0	GPD2	flux	ENO_ENO2
0.00286005868592	YDL025C	7.0	GPM1	flux	ENO_ENO2
-1.20807962072e-14	YDL025C	7.0	HOR2	flux	ENO_ENO2
0.0236006554254	YDL025C	7.0	HXK1	flux	ENO_ENO2
2.24925529031	YDL025C	7.0	HXK2	flux	ENO_ENO2
0.000492971159973	YDL025C	7.0	PDC1	flux	ENO_ENO2
4.09628117095e-06	YDL025C	7.0	PDC5	flux	ENO_ENO2
6.58995331567e-06	YDL025C	7.0	PDC6	flux	ENO_ENO2
-1.20807962072e-14	YDL025C	7.0	PFK1	flux	ENO_ENO2
0.408117349935	YDL025C	7.0	PFK2	flux	ENO_ENO2
0.0266054983238	YDL025C	7.0	PGI1	flux	ENO_ENO2
0.214325864384	YDL025C	7.0	PGK1	flux	ENO_ENO2
-1.20807962072e-14	YDL025C	7.0	PGM1	flux	ENO_ENO2
0.401466253386	YDL025C	7.0	ADH1	flux	FBA
-1.3406643453e-14	YDL025C	7.0	ADH5	flux	FBA
0.0692208209794	YDL025C	7.0	CDC19	flux	FBA
0.00260553096651	YDL025C	7.0	ENO1	flux	FBA
0.0142325955932	YDL025C	7.0	ENO2	flux	FBA
0.131975273781	YDL025C	7.0	FBA1	flux	FBA
0.000486902483225	YDL025C	7.0	GLK1	flux	FBA
-1.3406643453e-14	YDL025C	7.0	GPD1	flux	FBA
-1.3406643453e-14	YDL025C	7.0	GPD2	flux	FBA
0.00271637313056	YDL025C	7.0	GPM1	flux	FBA
-1.3406643453e-14	YDL025C	7.0	HOR2	flux	FBA
0.0256708399132	YDL025C	7.0	HXK1	flux	FBA
2.2425834228	YDL025C	7.0	HXK2	flux	FBA
0.000589776402131	YDL025C	7.0	PDC1	flux	FBA
4.90088587527e-06	YDL025C	7.0	PDC5	flux	FBA
7.8842441973e-06	YDL025C	7.0	PDC6	flux	FBA
-1.3406643453e-14	YDL025C	7.0	PFK1	flux	FBA
0.40623996668	YDL025C	7.0	PFK2	flux	FBA
0.0290656467768	YDL025C	7.0	PGI1	flux	FBA
0.203533084157	YDL025C	7.0	PGK1	flux	FBA
-1.3406643453e-14	YDL025C	7.0	PGM1	flux	FBA
-0.609848251232	YDL025C	7.0	ADH1	flux	GPD
5.13878695989e-15	YDL025C	7.0	ADH5	flux	GPD
-0.0389332850816	YDL025C	7.0	CDC19	flux	GPD
-0.00146059590465	YDL025C	7.0	ENO1	flux	GPD
-0.00795311203167	YDL025C	7.0	ENO2	flux	GPD
0.0308501859421	YDL025C	7.0	FBA1	flux	GPD
-2.05085538415e-05	YDL025C	7.0	GLK1	flux	GPD
5.13878695989e-15	YDL025C	7.0	GPD1	flux	GPD
5.13878695989e-15	YDL025C	7.0	GPD2	flux	GPD
-0.00152277840933	YDL025C	7.0	GPM1	flux	GPD
5.13878695989e-15	YDL025C	7.0	HOR2	flux	GPD
-0.000908390788152	YDL025C	7.0	HXK1	flux	GPD
-0.0796276838658	YDL025C	7.0	HXK2	flux	GPD
-0.000330877155173	YDL025C	7.0	PDC1	flux	GPD
-2.74906316833e-06	YDL025C	7.0	PDC5	flux	GPD
-4.42324546319e-06	YDL025C	7.0	PDC6	flux	GPD
5.13878695989e-15	YDL025C	7.0	PFK1	flux	GPD
-0.047347984273	YDL025C	7.0	PFK2	flux	GPD
-0.00299744956204	YDL025C	7.0	PGI1	flux	GPD
-0.114169065312	YDL025C	7.0	PGK1	flux	GPD
5.13878695989e-15	YDL025C	7.0	PGM1	flux	GPD
0.416040464625	YDL025C	7.0	ADH1	flux	GPM
-8.50922929417e-15	YDL025C	7.0	ADH5	flux	GPM
0.0719009917517	YDL025C	7.0	CDC19	flux	GPM
0.0026574827287	YDL025C	7.0	ENO1	flux	GPM
0.014269779882	YDL025C	7.0	ENO2	flux	GPM
0.133530056945	YDL025C	7.0	FBA1	flux	GPM
0.000493930525673	YDL025C	7.0	GLK1	flux	GPM
-8.50922929417e-15	YDL025C	7.0	GPD1	flux	GPM
-8.50922929417e-15	YDL025C	7.0	GPD2	flux	GPM
0.00509916201849	YDL025C	7.0	GPM1	flux	GPM
-8.50922929417e-15	YDL025C	7.0	HOR2	flux	GPM
0.0240041726897	YDL025C	7.0	HXK1	flux	GPM
2.27885199983	YDL025C	7.0	HXK2	flux	GPM
0.000604067925018	YDL025C	7.0	PDC1	flux	GPM
5.01961281715e-06	YDL025C	7.0	PDC5	flux	GPM
8.07522813202e-06	YDL025C	7.0	PDC6	flux	GPM
-8.50922929417e-15	YDL025C	7.0	PFK1	flux	GPM
0.413427653991	YDL025C	7.0	PFK2	flux	GPM
0.0270494659091	YDL025C	7.0	PGI1	flux	GPM
0.208417422305	YDL025C	7.0	PGK1	flux	GPM
-8.50922929417e-15	YDL025C	7.0	PGM1	flux	GPM
-0.60987280245	YDL025C	7.0	ADH1	flux	GPP
6.85171594652e-15	YDL025C	7.0	ADH5	flux	GPP
-0.0389505215508	YDL025C	7.0	CDC19	flux	GPP
-0.0014604016664	YDL025C	7.0	ENO1	flux	GPP
-0.00794772307293	YDL025C	7.0	ENO2	flux	GPP
0.0308511192131	YDL025C	7.0	FBA1	flux	GPP
-2.06111006529e-05	YDL025C	7.0	GLK1	flux	GPP
6.85171594652e-15	YDL025C	7.0	GPD1	flux	GPP
6.85171594652e-15	YDL025C	7.0	GPD2	flux	GPP
-0.00152258426846	YDL025C	7.0	GPM1	flux	GPP
6.85171594652e-15	YDL025C	7.0	HOR2	flux	GPP
-0.00115644969428	YDL025C	7.0	HXK1	flux	GPP
-0.0796277985126	YDL025C	7.0	HXK2	flux	GPP
-0.00033087714221	YDL025C	7.0	PDC1	flux	GPP
-2.74906187678e-06	YDL025C	7.0	PDC5	flux	GPP
-4.42324275505e-06	YDL025C	7.0	PDC6	flux	GPP
6.85171594652e-15	YDL025C	7.0	PFK1	flux	GPP
-0.0473161789429	YDL025C	7.0	PFK2	flux	GPP
-0.00327947005412	YDL025C	7.0	PGI1	flux	GPP
-0.114168167536	YDL025C	7.0	PGK1	flux	GPP
6.85171594652e-15	YDL025C	7.0	PGM1	flux	GPP
1.22328240351	YDL025C	7.0	ADH1	flux	HXK_GLK1
-5.01714830457e-14	YDL025C	7.0	ADH5	flux	HXK_GLK1
0.206850508927	YDL025C	7.0	CDC19	flux	HXK_GLK1
0.00779044223441	YDL025C	7.0	ENO1	flux	HXK_GLK1
0.0425752048495	YDL025C	7.0	ENO2	flux	HXK_GLK1
0.387958539309	YDL025C	7.0	FBA1	flux	HXK_GLK1
1.00131038572	YDL025C	7.0	GLK1	flux	HXK_GLK1
-5.01714830457e-14	YDL025C	7.0	GPD1	flux	HXK_GLK1
-5.01714830457e-14	YDL025C	7.0	GPD2	flux	HXK_GLK1
0.0081218187105	YDL025C	7.0	GPM1	flux	HXK_GLK1
-5.01714830457e-14	YDL025C	7.0	HOR2	flux	HXK_GLK1
0.0645184329125	YDL025C	7.0	HXK1	flux	HXK_GLK1
6.09953537361	YDL025C	7.0	HXK2	flux	HXK_GLK1
0.00176320256828	YDL025C	7.0	PDC1	flux	HXK_GLK1
1.46517185328e-05	YDL025C	7.0	PDC5	flux	HXK_GLK1
2.3570828627e-05	YDL025C	7.0	PDC6	flux	HXK_GLK1
-5.01714830457e-14	YDL025C	7.0	PFK1	flux	HXK_GLK1
1.20366611892	YDL025C	7.0	PFK2	flux	HXK_GLK1
0.0798830777249	YDL025C	7.0	PGI1	flux	HXK_GLK1
0.608444285642	YDL025C	7.0	PGK1	flux	HXK_GLK1
-5.01714830457e-14	YDL025C	7.0	PGM1	flux	HXK_GLK1
0.634262534938	YDL025C	7.0	ADH1	flux	HXK_HXK1
-2.90082283346e-14	YDL025C	7.0	ADH5	flux	HXK_HXK1
0.107064772532	YDL025C	7.0	CDC19	flux	HXK_HXK1
0.00403939368882	YDL025C	7.0	ENO1	flux	HXK_HXK1
0.022112196917	YDL025C	7.0	ENO2	flux	HXK_HXK1
0.201124841502	YDL025C	7.0	FBA1	flux	HXK_HXK1
0.000626871744089	YDL025C	7.0	GLK1	flux	HXK_HXK1
-2.90082283346e-14	YDL025C	7.0	GPD1	flux	HXK_HXK1
-2.90082283346e-14	YDL025C	7.0	GPD2	flux	HXK_HXK1
0.00421114586549	YDL025C	7.0	GPM1	flux	HXK_HXK1
-2.90082283346e-14	YDL025C	7.0	HOR2	flux	HXK_HXK1
1.03100885934	YDL025C	7.0	HXK1	flux	HXK_HXK1
2.87564884867	YDL025C	7.0	HXK2	flux	HXK_HXK1
0.000913857562567	YDL025C	7.0	PDC1	flux	HXK_HXK1
7.59390632721e-06	YDL025C	7.0	PDC5	flux	HXK_HXK1
1.22166384588e-05	YDL025C	7.0	PDC6	flux	HXK_HXK1
-2.90082283346e-14	YDL025C	7.0	PFK1	flux	HXK_HXK1
0.623836193184	YDL025C	7.0	PFK2	flux	HXK_HXK1
0.0415654008236	YDL025C	7.0	PGI1	flux	HXK_HXK1
0.315388300596	YDL025C	7.0	PGK1	flux	HXK_HXK1
-2.90082283346e-14	YDL025C	7.0	PGM1	flux	HXK_HXK1
0.38789357771	YDL025C	7.0	ADH1	flux	HXK_HXK2
-1.28605280509e-14	YDL025C	7.0	ADH5	flux	HXK_HXK2
0.0658737457122	YDL025C	7.0	CDC19	flux	HXK_HXK2
0.00249080938115	YDL025C	7.0	ENO1	flux	HXK_HXK2
0.0136631413375	YDL025C	7.0	ENO2	flux	HXK_HXK2
0.12488369405	YDL025C	7.0	FBA1	flux	HXK_HXK2
0.000304508344101	YDL025C	7.0	GLK1	flux	HXK_HXK2
-1.28605280509e-14	YDL025C	7.0	GPD1	flux	HXK_HXK2
-1.28605280509e-14	YDL025C	7.0	GPD2	flux	HXK_HXK2
0.00259666501726	YDL025C	7.0	GPM1	flux	HXK_HXK2
-1.28605280509e-14	YDL025C	7.0	HOR2	flux	HXK_HXK2
0.0152275533497	YDL025C	7.0	HXK1	flux	HXK_HXK2
2.38312310835	YDL025C	7.0	HXK2	flux	HXK_HXK2
0.000563225056998	YDL025C	7.0	PDC1	flux	HXK_HXK2
4.68025443744e-06	YDL025C	7.0	PDC5	flux	HXK_HXK2
7.52932136715e-06	YDL025C	7.0	PDC6	flux	HXK_HXK2
-1.28605280509e-14	YDL025C	7.0	PFK1	flux	HXK_HXK2
0.386029044922	YDL025C	7.0	PFK2	flux	HXK_HXK2
0.0258400888716	YDL025C	7.0	PGI1	flux	HXK_HXK2
0.194406157418	YDL025C	7.0	PGK1	flux	HXK_HXK2
-1.28605280509e-14	YDL025C	7.0	PGM1	flux	HXK_HXK2
0.418023992616	YDL025C	7.0	ADH1	flux	PDC_PDC1
-1.56488452023e-14	YDL025C	7.0	ADH5	flux	PDC_PDC1
0.0714010662023	YDL025C	7.0	CDC19	flux	PDC_PDC1
0.00267626200416	YDL025C	7.0	ENO1	flux	PDC_PDC1
0.0145600374198	YDL025C	7.0	ENO2	flux	PDC_PDC1
0.134044308565	YDL025C	7.0	FBA1	flux	PDC_PDC1
0.000495864816409	YDL025C	7.0	GLK1	flux	PDC_PDC1
-1.56488452023e-14	YDL025C	7.0	GPD1	flux	PDC_PDC1
-1.56488452023e-14	YDL025C	7.0	GPD2	flux	PDC_PDC1
0.00279021993417	YDL025C	7.0	GPM1	flux	PDC_PDC1
-1.56488452023e-14	YDL025C	7.0	HOR2	flux	PDC_PDC1
0.0241959392759	YDL025C	7.0	HXK1	flux	PDC_PDC1
2.28752680812	YDL025C	7.0	HXK2	flux	PDC_PDC1
0.0181458989082	YDL025C	7.0	PDC1	flux	PDC_PDC1
-0.00815916123531	YDL025C	7.0	PDC5	flux	PDC_PDC1
-0.0131245203378	YDL025C	7.0	PDC6	flux	PDC_PDC1
-1.56488452023e-14	YDL025C	7.0	PFK1	flux	PDC_PDC1
0.415015853826	YDL025C	7.0	PFK2	flux	PDC_PDC1
0.0272658650123	YDL025C	7.0	PGI1	flux	PDC_PDC1
0.209236479088	YDL025C	7.0	PGK1	flux	PDC_PDC1
-1.56488452023e-14	YDL025C	7.0	PGM1	flux	PDC_PDC1
0.402517739824	YDL025C	7.0	ADH1	flux	PDC_PDC5
-1.30714901894e-14	YDL025C	7.0	ADH5	flux	PDC_PDC5
0.0687524324364	YDL025C	7.0	CDC19	flux	PDC_PDC5
0.00257698501922	YDL025C	7.0	ENO1	flux	PDC_PDC5
0.0140199224396	YDL025C	7.0	ENO2	flux	PDC_PDC5
0.12907174908	YDL025C	7.0	FBA1	flux	PDC_PDC5
0.000477470522079	YDL025C	7.0	GLK1	flux	PDC_PDC5
-1.30714901894e-14	YDL025C	7.0	GPD1	flux	PDC_PDC5
-1.30714901894e-14	YDL025C	7.0	GPD2	flux	PDC_PDC5
0.00268671561156	YDL025C	7.0	GPM1	flux	PDC_PDC5
-1.30714901894e-14	YDL025C	7.0	HOR2	flux	PDC_PDC5
0.0232983608729	YDL025C	7.0	HXK1	flux	PDC_PDC5
2.20320347177	YDL025C	7.0	HXK2	flux	PDC_PDC5
-0.945409198714	YDL025C	7.0	PDC1	flux	PDC_PDC5
0.992143266679	YDL025C	7.0	PDC5	flux	PDC_PDC5
-0.0126376618618	YDL025C	7.0	PDC6	flux	PDC_PDC5
-1.30714901894e-14	YDL025C	7.0	PFK1	flux	PDC_PDC5
0.399620122101	YDL025C	7.0	PFK2	flux	PDC_PDC5
0.0262544335647	YDL025C	7.0	PGI1	flux	PDC_PDC5
0.201474784712	YDL025C	7.0	PGK1	flux	PDC_PDC5
-1.30714901894e-14	YDL025C	7.0	PGM1	flux	PDC_PDC5
0.305787032246	YDL025C	7.0	ADH1	flux	PDC_PDC6
-8.12366345436e-15	YDL025C	7.0	ADH5	flux	PDC_PDC6
0.0522298728594	YDL025C	7.0	CDC19	flux	PDC_PDC6
0.00195768204145	YDL025C	7.0	ENO1	flux	PDC_PDC6
0.0106506218317	YDL025C	7.0	ENO2	flux	PDC_PDC6
0.0980524662801	YDL025C	7.0	FBA1	flux	PDC_PDC6
0.000362724469997	YDL025C	7.0	GLK1	flux	PDC_PDC6
-8.12366345436e-15	YDL025C	7.0	GPD1	flux	PDC_PDC6
-8.12366345436e-15	YDL025C	7.0	GPD2	flux	PDC_PDC6
0.0020410419828	YDL025C	7.0	GPM1	flux	PDC_PDC6
-8.12366345436e-15	YDL025C	7.0	HOR2	flux	PDC_PDC6
0.0176991837002	YDL025C	7.0	HXK1	flux	PDC_PDC6
1.67650979956	YDL025C	7.0	HXK2	flux	PDC_PDC6
-0.718218742615	YDL025C	7.0	PDC1	flux	PDC_PDC6
-0.00596841667226	YDL025C	7.0	PDC5	flux	PDC_PDC6
0.990398957231	YDL025C	7.0	PDC6	flux	PDC_PDC6
-8.12366345436e-15	YDL025C	7.0	PFK1	flux	PDC_PDC6
0.303580666654	YDL025C	7.0	PFK2	flux	PDC_PDC6
0.0199449788979	YDL025C	7.0	PGI1	flux	PDC_PDC6
0.153056233323	YDL025C	7.0	PGK1	flux	PDC_PDC6
-8.12366345436e-15	YDL025C	7.0	PGM1	flux	PDC_PDC6
0.401740176496	YDL025C	7.0	ADH1	flux	PFK
-1.00549825897e-14	YDL025C	7.0	ADH5	flux	PFK
0.0683594517397	YDL025C	7.0	CDC19	flux	PFK
0.00261516261087	YDL025C	7.0	ENO1	flux	PFK
0.0145019313404	YDL025C	7.0	ENO2	flux	PFK
0.132148373364	YDL025C	7.0	FBA1	flux	PFK
0.000485961745246	YDL025C	7.0	GLK1	flux	PFK
-1.00549825897e-14	YDL025C	7.0	GPD1	flux	PFK
-1.00549825897e-14	YDL025C	7.0	GPD2	flux	PFK
0.00272601918177	YDL025C	7.0	GPM1	flux	PFK
-1.00549825897e-14	YDL025C	7.0	HOR2	flux	PFK
0.0233541562687	YDL025C	7.0	HXK1	flux	PFK
2.24230755383	YDL025C	7.0	HXK2	flux	PFK
0.000589776934869	YDL025C	7.0	PDC1	flux	PFK
4.9009225173e-06	YDL025C	7.0	PDC5	flux	PFK
7.88433525522e-06	YDL025C	7.0	PDC6	flux	PFK
-1.00549825897e-14	YDL025C	7.0	PFK1	flux	PFK
0.40650773859	YDL025C	7.0	PFK2	flux	PFK
0.0262979969996	YDL025C	7.0	PGI1	flux	PFK
0.203672525389	YDL025C	7.0	PGK1	flux	PFK
-1.00549825897e-14	YDL025C	7.0	PGM1	flux	PFK
0.400181852917	YDL025C	7.0	ADH1	flux	PGI
-2.34616260427e-14	YDL025C	7.0	ADH5	flux	PGI
0.0694741932022	YDL025C	7.0	CDC19	flux	PGI
0.00260266572825	YDL025C	7.0	ENO1	flux	PGI
0.0141532175022	YDL025C	7.0	ENO2	flux	PGI
0.131939348204	YDL025C	7.0	FBA1	flux	PGI
0.000486212263267	YDL025C	7.0	GLK1	flux	PGI
-2.34616260427e-14	YDL025C	7.0	GPD1	flux	PGI
-2.34616260427e-14	YDL025C	7.0	GPD2	flux	PGI
0.00271350203252	YDL025C	7.0	GPM1	flux	PGI
-2.34616260427e-14	YDL025C	7.0	HOR2	flux	PGI
0.0239774980814	YDL025C	7.0	HXK1	flux	PGI
2.242789031	YDL025C	7.0	HXK2	flux	PGI
0.000589776244298	YDL025C	7.0	PDC1	flux	PGI
4.90087592921e-06	YDL025C	7.0	PDC5	flux	PGI
7.88421651258e-06	YDL025C	7.0	PDC6	flux	PGI
-2.34616260427e-14	YDL025C	7.0	PFK1	flux	PGI
0.406386316595	YDL025C	7.0	PFK2	flux	PGI
0.0212527816117	YDL025C	7.0	PGI1	flux	PGI
0.203457748368	YDL025C	7.0	PGK1	flux	PGI
-2.34616260427e-14	YDL025C	7.0	PGM1	flux	PGI
0.41801337078	YDL025C	7.0	ADH1	flux	PGK
-1.36147668707e-14	YDL025C	7.0	ADH5	flux	PGK
0.0733264719337	YDL025C	7.0	CDC19	flux	PGK
0.00264170133629	YDL025C	7.0	ENO1	flux	PGK
0.0138341916949	YDL025C	7.0	ENO2	flux	PGK
0.133548305398	YDL025C	7.0	FBA1	flux	PGK
0.000494075510465	YDL025C	7.0	GLK1	flux	PGK
-1.36147668707e-14	YDL025C	7.0	GPD1	flux	PGK
-1.36147668707e-14	YDL025C	7.0	GPD2	flux	PGK
0.00275518089695	YDL025C	7.0	GPM1	flux	PGK
-1.36147668707e-14	YDL025C	7.0	HOR2	flux	PGK
0.0243504662314	YDL025C	7.0	HXK1	flux	PGK
2.27882511327	YDL025C	7.0	HXK2	flux	PGK
0.000604066910148	YDL025C	7.0	PDC1	flux	PGK
5.01949478393e-06	YDL025C	7.0	PDC5	flux	PGK
8.07497013049e-06	YDL025C	7.0	PDC6	flux	PGK
-1.36147668707e-14	YDL025C	7.0	PFK1	flux	PGK
0.413349224118	YDL025C	7.0	PFK2	flux	PGK
